author,comment,changed files,lines added,lines deleted,msg_len,buggy
291,0,1,59.0,257.0,38,0
51,84,2,9.0,4.0,38,0
328,84,3,17.0,1.0,42,0
207,84,1,1.0,1.0,49,0
438,84,1,12.0,5.0,61,0
328,84,1,1.0,1.0,44,0
513,84,1,1.0,1.0,58,0
513,97,1,1.0,1.0,56,0
328,84,1,6.0,6.0,43,0
328,30,1,5.0,0.0,42,0
328,84,1,2.0,2.0,60,0
559,84,1,1.0,1.0,53,0
152,84,2,3.0,3.0,61,0
152,84,1,1.0,1.0,76,0
26,90,7,35.0,7.0,91,0
21,84,1,1.0,2.0,50,0
276,84,1,11.0,2.0,50,0
513,84,1,53.0,0.0,60,0
276,84,1,1.0,1.0,37,0
228,84,2,13.0,0.0,63,0
276,84,2,164.0,10.0,58,0
21,84,4,4.0,4.0,41,0
513,97,1,1.0,4.0,49,0
343,0,209,2743.0,1834.0,46,0
149,17,1,5.0,0.0,62,0
513,84,2,42.0,45.0,57,0
226,84,1,2.0,2.0,50,0
266,84,1,2.0,2.0,47,0
207,84,1,2.0,2.0,32,0
279,84,1,1.0,1.0,45,0
440,84,1,2.0,2.0,62,0
559,61,1,1.0,0.0,73,0
327,84,2,14.0,3.0,57,0
497,84,1,1.0,1.0,51,0
318,84,1,2.0,2.0,38,0
228,84,1,2.0,0.0,38,0
170,96,1,1.0,1.0,78,0
20,84,1,1.0,1.0,67,0
290,84,1,6.0,5.0,50,0
228,84,1,8.0,1.0,58,0
118,97,2,25.0,10.0,62,1
118,97,1,5.0,3.0,44,0
118,97,1,4.0,4.0,62,0
118,97,1,5.0,2.0,46,0
118,97,1,4.0,3.0,45,0
118,97,1,4.0,2.0,58,0
118,97,1,2.0,2.0,41,0
118,97,1,8.0,2.0,39,0
449,84,1,1.0,1.0,47,0
448,84,1,2.0,2.0,72,0
343,0,184,2171.0,1705.0,46,0
328,84,1,1.0,2.0,38,0
343,0,89,1318.0,1135.0,46,0
328,84,1,12.0,0.0,34,0
240,21,2,5.0,0.0,63,0
328,84,1,1.0,1.0,44,0
436,84,5,374.0,0.0,64,0
217,84,1,2.0,2.0,60,1
343,0,10,199.0,42.0,46,1
389,84,1,2.0,1.0,77,0
275,84,2,6.0,6.0,61,0
217,84,1,2.0,1.0,49,1
217,84,3,26.0,24.0,33,0
217,84,2,9.0,6.0,46,0
217,84,1,163.0,155.0,63,1
217,84,2,6.0,5.0,73,0
217,84,1,1.0,1.0,23,0
221,97,49,2677.0,99.0,69,1
221,0,1,15.0,9.0,74,1
221,1,1,32.0,23.0,62,0
221,84,1,1.0,2.0,66,0
221,0,2,92.0,87.0,60,1
290,84,6,85.0,14.0,56,1
290,72,1,1.0,1.0,33,0
217,97,1,4.0,4.0,37,0
217,84,2,12.0,12.0,33,0
479,84,1,1.0,2.0,59,0
217,84,1,1.0,1.0,57,0
87,84,1,4.0,4.0,31,0
87,105,0,0.0,0.0,50,0
87,84,1,2.0,2.0,46,0
87,105,0,0.0,0.0,50,0
329,97,1,4.0,2.0,48,0
570,84,3,3.0,3.0,52,0
389,84,1,2.0,2.0,70,0
389,84,1,1.0,1.0,42,0
291,0,56,1642.0,847.0,36,0
390,84,3,2.0,10.0,47,0
87,84,1,1.0,0.0,54,0
87,84,1,1.0,0.0,75,0
87,91,1,1.0,1.0,52,0
87,105,0,0.0,0.0,50,0
357,84,1,2.0,1.0,25,0
275,84,1,1.0,1.0,49,0
275,84,3,19.0,3.0,54,0
290,84,2,5.0,33.0,47,0
389,21,1,2.0,3.0,57,0
87,105,0,0.0,0.0,50,1
479,84,2,6.0,6.0,67,0
385,0,0,0.0,0.0,82,0
479,0,2,47.0,0.0,48,0
479,97,75,1089.0,1981.0,45,1
479,84,1,2.0,2.0,58,0
479,94,1,5.0,0.0,45,0
479,97,19,131.0,387.0,44,0
438,84,1,1.0,1.0,52,0
479,97,1,26.0,26.0,73,0
51,84,1,2.0,2.0,55,0
291,0,70,7547.0,6069.0,36,1
17,84,1,1.0,1.0,52,0
436,97,12,279.0,68.0,45,1
1,84,3,22.0,2.0,56,0
17,84,1,2.0,2.0,48,0
290,84,3,38.0,6.0,45,1
290,94,1,2.0,7.0,36,0
290,84,4,43.0,4.0,52,1
579,84,1,1.0,1.0,58,0
17,84,2,9.0,18.0,36,1
107,84,1,1.0,1.0,65,1
432,84,3,13.0,2.0,62,0
388,84,3,10.0,2.0,38,0
597,84,2,51.0,3.0,53,0
597,84,1,140.0,0.0,56,0
87,84,4,5.0,0.0,63,0
164,84,1,1.0,1.0,34,0
387,30,1,3.0,0.0,64,0
34,0,1,15.0,0.0,29,0
432,94,2,64.0,22.0,65,1
428,84,1,1.0,1.0,50,0
228,96,1,1.0,1.0,61,0
523,0,1,11.0,0.0,41,0
343,0,229,2989.0,1679.0,46,0
479,84,1,6.0,0.0,68,0
479,84,1,5.0,2.0,30,0
45,84,1,3.0,0.0,61,0
428,84,1,1.0,1.0,56,0
428,84,4,16.0,0.0,43,1
432,84,4,54.0,14.0,72,1
432,84,1,1.0,0.0,63,1
432,84,3,10.0,2.0,59,0
479,84,1,2.0,2.0,44,1
470,96,1,1.0,1.0,43,0
45,84,3,36.0,7.0,61,0
45,30,3,98.0,0.0,98,1
45,30,1,1.0,1.0,84,0
428,84,1,1.0,1.0,61,1
228,84,1,7.0,5.0,59,0
217,84,1,1.0,1.0,41,0
356,0,1,1.0,0.0,51,0
92,84,1,2.0,2.0,51,0
276,84,1,4.0,4.0,46,0
328,84,2,5.0,5.0,47,0
547,84,2,2.0,6.0,64,0
87,105,0,0.0,0.0,53,0
87,105,0,0.0,0.0,53,0
87,105,0,0.0,0.0,50,0
373,84,1,4.0,2.0,50,1
475,72,1,5.0,5.0,72,0
87,94,1,1.0,1.0,48,0
87,94,1,1.0,1.0,38,0
87,105,0,0.0,0.0,50,0
579,84,4,12.0,4.0,65,0
178,84,2,26.0,0.0,57,0
328,84,2,51.0,1.0,47,0
87,94,1,1.0,1.0,49,0
87,105,0,0.0,0.0,55,0
87,105,0,0.0,0.0,50,0
170,84,1,2.0,1.0,55,0
178,84,1,14.0,13.0,45,0
178,84,6,41.0,5.0,48,0
387,84,1,1.0,1.0,69,0
290,84,2,32.0,1.0,48,0
290,84,1,1.0,1.0,36,0
559,30,1,19.0,9.0,63,1
423,84,1,1.0,1.0,60,1
328,84,1,2.0,1.0,39,0
51,84,3,28.0,1.0,46,0
328,84,2,7.0,1.0,33,0
387,84,1,1.0,1.0,62,0
170,84,2,11.0,2.0,57,0
328,84,2,7.0,1.0,31,1
328,84,2,18.0,0.0,31,0
328,97,1,8.0,0.0,29,0
328,84,1,12.0,4.0,40,0
328,84,4,15.0,13.0,29,0
118,84,2,36.0,7.0,74,0
532,97,1,12.0,7.0,48,0
448,84,1,1.0,1.0,54,0
86,94,1,1.0,1.0,66,0
438,94,1,1.0,1.0,38,0
373,84,1,7.0,1.0,55,0
87,105,0,0.0,0.0,50,0
86,0,1,1.0,1.0,15,0
178,84,1,2.0,2.0,51,1
373,96,2,3.0,0.0,38,0
240,84,1,3.0,2.0,34,0
573,0,3,49.0,31.0,52,1
573,97,1,1.0,1.0,53,1
438,84,3,18.0,16.0,55,0
58,84,1,5.0,15.0,69,1
385,0,0,0.0,0.0,55,0
570,97,41,751.0,327.0,49,1
295,84,4,107.0,53.0,51,0
295,0,7,283.0,251.0,45,1
1,84,2,2.0,3.0,45,1
178,0,3,1.0,1.0,45,0
1,0,5,18.0,18.0,32,0
1,0,19,111.0,282.0,33,1
178,0,107,7152.0,6255.0,55,1
178,30,2,243.0,0.0,26,0
106,84,1,2.0,2.0,61,0
385,0,0,0.0,0.0,76,0
385,105,0,0.0,0.0,66,0
217,84,1,1.0,1.0,38,1
385,105,0,0.0,0.0,43,0
437,0,7,10.0,10.0,66,0
437,0,79,4133.0,0.0,66,0
437,84,3,55.0,13.0,44,0
437,0,8,182.0,210.0,38,1
437,0,8,29.0,216.0,65,1
17,97,14,1728.0,48.0,55,0
17,48,7,14.0,15.0,66,0
17,97,6,123.0,1.0,52,0
17,97,7,200.0,13.0,34,1
17,97,3,86.0,9.0,58,0
17,97,5,26.0,21.0,55,1
17,99,6,59.0,59.0,56,0
17,97,6,389.0,97.0,59,1
17,97,20,558.0,296.0,58,1
17,84,2,31.0,13.0,39,0
17,94,2,6.0,6.0,56,0
107,97,1,4.0,0.0,62,0
328,84,1,1.0,1.0,29,0
343,0,90,975.0,681.0,46,0
158,1,1,1.0,0.0,33,0
158,72,1,11.0,11.0,59,0
410,84,2,17.0,9.0,41,1
56,84,1,1.0,0.0,38,0
428,97,2,2.0,2.0,47,0
291,84,78,117.0,117.0,22,0
343,0,22,424.0,78.0,46,0
387,84,1,16.0,19.0,40,0
387,84,2,174.0,1.0,56,0
387,84,3,46.0,18.0,62,1
387,84,4,8.0,8.0,51,0
387,84,6,240.0,29.0,71,1
347,84,1,7.0,9.0,53,0
291,97,4,2.0,2.0,64,0
475,76,1,26.0,26.0,47,0
276,84,2,57.0,1.0,49,0
266,84,1,1.0,1.0,83,0
389,94,1,5.0,0.0,36,0
217,48,16,1193.0,1233.0,66,1
579,97,3,18.0,9.0,51,1
87,105,0,0.0,0.0,50,0
87,105,0,0.0,0.0,53,0
87,105,0,0.0,0.0,53,0
87,105,0,0.0,0.0,50,0
207,84,1,1.0,1.0,59,0
328,84,1,7.0,0.0,23,1
240,84,1,1.0,1.0,57,0
240,84,1,1.0,0.0,51,0
329,97,1,1.0,1.0,31,0
170,84,1,5.0,0.0,55,1
328,61,2,57.0,11.0,30,0
328,84,1,3.0,2.0,30,0
228,84,1,3.0,0.0,56,1
21,84,1,3.0,2.0,47,0
428,84,1,1.0,1.0,39,0
165,84,1,2.0,2.0,30,1
228,84,1,1.0,1.0,77,1
328,84,2,1.0,16.0,31,0
221,84,1,15.0,0.0,49,1
428,84,1,6.0,1.0,39,1
322,84,1,1.0,1.0,68,0
432,84,9,184.0,128.0,58,1
266,84,2,7.0,2.0,49,1
327,84,1,1.0,0.0,45,0
86,84,2,22.0,3.0,68,1
170,84,1,11.0,3.0,54,0
239,84,1,1.0,2.0,44,0
276,84,1,1.0,1.0,36,0
170,96,1,2.0,1.0,54,0
343,0,242,2894.0,2196.0,46,1
470,84,2,47.0,1.0,43,0
276,84,1,15.0,2.0,60,1
178,84,2,16.0,3.0,59,0
448,84,1,4.0,1.0,53,0
327,84,1,1.0,1.0,51,0
435,84,2,35.0,9.0,38,0
266,97,1,33.0,27.0,51,1
217,84,1,1.0,0.0,45,0
217,84,1,1.0,1.0,53,0
170,84,1,28.0,22.0,50,1
328,84,1,1.0,1.0,38,1
83,96,1,1.0,1.0,65,0
83,90,1,1.0,1.0,49,1
83,96,1,8.0,6.0,73,0
329,97,1,4.0,10.0,28,0
87,84,1,1.0,1.0,49,0
87,84,1,2.0,1.0,76,0
87,105,0,0.0,0.0,55,1
195,84,1,1.0,1.0,58,0
276,90,1,1.0,1.0,56,0
170,96,2,3.0,1.0,42,0
547,21,3,63.0,0.0,72,1
328,84,4,75.0,19.0,51,1
343,0,226,4101.0,2828.0,46,0
548,0,1,11.0,0.0,29,0
319,84,2,42.0,2.0,60,0
552,84,2,78.0,1.0,70,1
432,84,60,3116.0,869.0,57,1
432,84,2,186.0,183.0,56,1
432,84,2,3.0,3.0,43,0
432,84,5,169.0,3.0,50,1
432,97,1,9.0,3.0,52,0
432,97,1,4.0,0.0,40,0
432,84,3,12.0,1.0,59,0
432,84,1,1.0,1.0,50,0
556,84,4,38.0,8.0,55,0
291,0,24,1063.0,326.0,31,1
170,84,1,9.0,4.0,66,1
499,84,2,12.0,7.0,41,0
328,84,2,11.0,0.0,30,0
295,84,4,198.0,11.0,45,0
228,84,2,6.0,1.0,48,0
217,84,1,1.0,1.0,50,0
579,84,1,5.0,3.0,55,0
547,84,1,2.0,0.0,67,0
448,84,1,1.0,1.0,32,0
328,84,2,6.0,3.0,41,1
328,84,1,4.0,4.0,38,0
276,84,1,7.0,1.0,69,1
228,84,1,1.0,1.0,56,0
328,84,1,9.0,7.0,38,0
276,84,1,1.0,1.0,65,0
276,84,1,2.0,2.0,76,0
547,84,1,5.0,3.0,63,0
217,30,2,25.0,0.0,73,0
328,84,2,7.0,1.0,25,0
178,84,2,46.0,0.0,44,0
373,84,2,39.0,12.0,61,0
373,84,2,130.0,80.0,51,1
87,105,0,0.0,0.0,53,0
87,105,0,0.0,0.0,50,0
547,84,1,1.0,0.0,55,0
87,105,0,0.0,0.0,50,0
87,105,0,0.0,0.0,55,0
328,84,1,1.0,1.0,43,0
87,105,0,0.0,0.0,50,0
380,84,1,1.0,0.0,64,1
375,84,2,11.0,3.0,51,1
327,84,3,15.0,15.0,36,0
6,0,1,1.0,2.0,42,0
170,84,1,9.0,0.0,54,1
385,84,0,0.0,0.0,70,0
170,84,1,1.0,1.0,53,0
176,84,4,827.0,354.0,35,1
87,91,1,4.0,3.0,43,1
87,105,0,0.0,0.0,50,0
87,105,0,0.0,0.0,50,0
87,105,0,0.0,0.0,53,1
170,84,1,11.0,0.0,72,0
328,84,1,3.0,3.0,25,0
17,90,3,113.0,2.0,50,1
327,22,2,36.0,47.0,49,1
475,72,1,11.0,11.0,33,0
432,84,2,4.0,1.0,59,0
547,84,2,15.0,1.0,77,0
276,84,1,6.0,1.0,54,0
276,84,1,1.0,1.0,42,0
347,71,1,10.0,0.0,46,0
448,84,1,1.0,8.0,48,0
373,84,2,39.0,12.0,61,0
470,84,2,12.0,13.0,37,1
178,84,2,46.0,0.0,44,0
516,84,1,2.0,0.0,24,0
87,91,1,2.0,2.0,45,0
87,105,0,0.0,0.0,55,0
118,84,1,19.0,4.0,72,0
118,97,1,8.0,1.0,72,0
327,84,24,36.0,70.0,50,0
327,84,1,1.0,1.0,48,0
532,84,1,14.0,0.0,38,0
448,84,1,10.0,2.0,53,0
347,84,2,42.0,14.0,52,0
532,84,1,5.0,7.0,59,0
547,84,1,1.0,0.0,67,1
385,105,0,0.0,0.0,72,0
188,84,1,1.0,0.0,33,0
385,0,0,0.0,0.0,59,0
579,84,3,30.0,8.0,52,1
276,84,2,2.0,2.0,58,0
579,30,4,171.0,1.0,49,0
87,105,0,0.0,0.0,53,0
385,97,0,0.0,0.0,60,0
87,105,0,0.0,0.0,50,0
547,84,1,1.0,1.0,73,0
149,84,1,1.0,1.0,19,0
328,84,1,1.0,1.0,27,0
579,49,3,59.0,0.0,48,1
170,96,1,4.0,1.0,55,1
276,84,2,76.0,3.0,43,0
228,84,1,52.0,2.0,49,0
604,84,1,2.0,0.0,66,0
387,84,1,3.0,1.0,65,0
217,84,1,1.0,1.0,60,0
387,30,1,1.0,0.0,45,0
217,84,1,3.0,2.0,47,0
217,84,1,1.0,0.0,61,0
448,84,1,2.0,2.0,61,0
477,84,1,4.0,3.0,58,0
45,84,1,1.0,1.0,63,0
45,97,7,206.0,75.0,59,1
579,84,1,7.0,0.0,43,0
579,97,5,12.0,3.0,57,1
83,97,9,220.0,49.0,55,1
385,0,0,0.0,0.0,47,0
28,52,17,102.0,117.0,48,1
385,54,0,0.0,0.0,49,0
438,97,6,335.0,760.0,33,1
438,52,3,91.0,179.0,46,1
438,0,2,1.0,0.0,68,0
479,97,9,111.0,160.0,69,0
479,97,1,5.0,4.0,64,0
479,99,1,27.0,41.0,61,0
479,97,3,46.0,154.0,76,0
479,97,1,10.0,10.0,68,0
479,97,1,18.0,59.0,55,0
479,97,1,1.0,1.0,53,0
479,97,3,56.0,1431.0,70,0
479,97,3,7.0,2.0,55,0
479,97,2,3.0,3.0,69,0
479,97,1,1.0,1.0,59,0
479,30,1,2.0,2.0,51,0
479,30,1,2.0,2.0,51,0
389,97,19,387.0,131.0,63,0
87,105,0,0.0,0.0,50,0
438,0,2,2.0,111.0,56,0
579,108,1,7.0,11.0,41,0
579,97,2,9.0,0.0,52,0
107,97,3,1.0,20.0,87,0
385,0,0,0.0,0.0,94,0
438,84,1,1.0,1.0,50,0
438,84,1,5.0,4.0,50,0
58,21,2,12.0,1.0,48,1
239,97,1,1.0,1.0,47,0
45,97,5,167.0,115.0,40,0
552,97,5,126.0,58.0,48,1
552,30,2,69.0,3.0,40,0
579,84,2,9.0,6.0,61,0
385,2,0,0.0,0.0,50,0
579,2,2,35.0,37.0,50,0
86,84,1,2.0,2.0,49,0
107,97,2,20.0,13.0,44,0
107,30,9,134.0,6.0,59,1
107,52,1,2.0,3.0,83,0
107,97,3,39.0,1.0,75,1
107,97,4,20.0,25.0,52,1
107,30,7,60.0,8.0,74,1
107,97,4,27.0,19.0,68,1
290,97,1,2.0,2.0,54,0
290,84,2,4.0,2.0,52,0
290,97,2,15.0,2.0,70,0
164,97,8,63.0,32.0,33,1
126,97,2,22.0,1.0,29,0
385,105,0,0.0,0.0,67,0
357,97,2,26.0,2.0,60,0
532,108,3,264.0,258.0,39,1
532,0,3,10.0,10.0,41,0
532,97,1,12.0,6.0,48,0
532,97,1,3.0,19.0,55,0
532,97,4,15.0,22.0,51,0
532,97,2,38.0,2.0,40,0
552,84,1,1.0,1.0,34,0
576,97,2,111.0,2.0,51,0
385,105,0,0.0,0.0,43,0
83,97,7,284.0,161.0,66,1
556,0,6,24.0,5.0,42,0
385,105,0,0.0,0.0,46,0
579,0,7,314.0,406.0,56,1
389,97,75,1981.0,1089.0,36,0
389,0,11,855.0,840.0,46,1
494,97,3,188.0,8.0,55,1
28,97,6,391.0,243.0,41,1
532,97,3,5.0,14.0,67,0
385,105,0,0.0,0.0,53,0
385,97,0,0.0,0.0,57,0
552,97,3,20.0,10.0,43,1
552,97,1,167.0,1.0,30,1
552,97,16,157.0,9.0,53,1
552,30,3,153.0,0.0,47,0
552,30,1,207.0,12.0,35,0
552,30,1,174.0,0.0,31,0
552,30,2,180.0,1.0,32,0
334,0,2,2.0,2.0,49,0
385,105,0,0.0,0.0,73,0
254,1,2,2.0,2.0,80,0
254,1,2,2.0,0.0,85,0
254,0,2,14.0,0.0,80,0
385,105,0,0.0,0.0,46,0
366,0,5,23.0,93.0,94,1
479,97,4,12.0,31.0,59,0
479,97,6,64.0,118.0,55,0
479,97,1,5.0,3.0,51,0
479,97,2,14.0,0.0,49,0
479,97,2,4.0,4.0,58,0
479,97,2,4.0,5.0,71,0
479,97,1,2.0,1.0,52,0
479,97,11,3.0,255.0,59,0
479,97,8,10.0,142.0,44,0
552,32,23,1380.0,44.0,64,0
552,30,2,60.0,50.0,69,1
552,84,1,2.0,2.0,61,0
178,97,1,2.0,2.0,49,0
257,97,2,3.0,3.0,55,0
51,0,7,3.0,29.0,40,0
87,94,1,4.0,3.0,34,0
87,105,0,0.0,0.0,50,0
475,84,1,2.0,2.0,36,0
188,97,1,1.0,1.0,45,0
6,0,14,75.0,206.0,49,1
6,0,106,313.0,426.0,57,1
6,0,1,67.0,0.0,46,0
47,97,1,3.0,0.0,50,0
308,97,5,40.0,18.0,36,1
217,84,5,173.0,4.0,52,1
258,90,1,9.0,4.0,66,0
319,84,1,2.0,3.0,53,0
309,0,1,2.0,1.0,41,0
228,84,2,7.0,2.0,50,1
471,84,1,11.0,1.0,45,0
373,84,1,19.0,17.0,69,1
373,84,1,16.0,5.0,67,1
228,84,3,28.0,6.0,43,1
118,97,2,40.0,37.0,55,0
118,97,2,24.0,31.0,78,0
373,84,2,146.0,0.0,41,0
187,84,2,18.0,2.0,55,0
534,84,1,1.0,1.0,54,0
73,84,2,4.0,3.0,63,1
149,84,1,1.0,1.0,51,0
249,84,1,1.0,1.0,42,0
547,84,1,2.0,0.0,72,1
276,84,3,37.0,1.0,50,0
365,84,1,2.0,2.0,69,0
87,105,0,0.0,0.0,53,0
87,105,0,0.0,0.0,50,0
373,84,2,78.0,53.0,51,0
119,84,1,2.0,0.0,68,0
107,84,2,23.0,17.0,66,0
547,84,1,4.0,0.0,79,0
165,84,1,2.0,1.0,50,1
276,84,1,1.0,1.0,49,0
240,84,1,2.0,2.0,67,0
347,71,1,9.0,7.0,44,0
107,84,3,35.0,38.0,37,1
107,97,4,12.0,13.0,69,0
471,84,1,1.0,1.0,35,0
107,84,1,1.0,1.0,54,0
107,84,2,4.0,5.0,50,0
87,84,1,4.0,4.0,38,0
87,94,1,1.0,1.0,27,1
87,94,2,30.0,27.0,54,0
87,84,2,7.0,7.0,73,1
87,84,1,2.0,0.0,44,0
87,105,0,0.0,0.0,55,0
87,105,0,0.0,0.0,50,0
87,105,0,0.0,0.0,53,0
327,84,2,10.0,8.0,48,1
373,84,1,2.0,2.0,52,0
479,84,1,2.0,2.0,56,0
87,105,0,0.0,0.0,53,0
87,105,0,0.0,0.0,50,0
428,84,1,1.0,1.0,51,0
19,97,1,3.0,1.0,60,0
19,1,1,1.0,0.0,36,0
448,81,1,2.0,1.0,66,0
479,84,1,1.0,0.0,62,0
327,84,2,94.0,0.0,45,0
448,84,1,1.0,1.0,49,0
448,84,1,1.0,1.0,62,0
276,84,2,97.0,1.0,56,1
552,72,1,1.0,1.0,51,0
349,84,1,1.0,1.0,61,0
328,84,1,30.0,15.0,43,1
86,21,1,5.0,1.0,60,1
86,84,1,1.0,1.0,52,0
224,84,1,7.0,1.0,31,0
118,84,1,6.0,3.0,79,1
170,84,3,13.0,3.0,55,0
228,84,1,4.0,1.0,42,0
343,0,285,3920.0,1660.0,46,0
44,84,1,1.0,1.0,50,0
241,84,1,1.0,0.0,46,0
107,84,1,2.0,0.0,55,0
385,97,0,0.0,0.0,31,0
257,97,1,7.0,1.0,48,0
257,97,2,6.0,3.0,55,0
165,84,1,16.0,1.0,50,0
125,84,1,5.0,2.0,59,0
430,84,1,1.0,1.0,38,0
328,84,1,9.0,3.0,36,0
328,84,1,2.0,2.0,38,0
449,84,1,1.0,0.0,41,0
276,84,1,2.0,1.0,69,0
385,84,0,0.0,0.0,48,0
614,84,2,11.0,2.0,51,0
118,84,1,11.0,3.0,44,0
327,84,1,1.0,1.0,38,0
119,84,1,1.0,1.0,56,0
119,61,1,1.0,1.0,76,0
276,84,2,8.0,1.0,72,0
266,30,2,16.0,0.0,56,0
276,84,2,93.0,7.0,48,0
240,84,1,1.0,3.0,66,0
556,97,1,1.0,1.0,50,0
178,84,1,5.0,0.0,52,0
178,19,1,8.0,0.0,47,0
385,105,0,0.0,0.0,38,0
385,97,0,0.0,0.0,34,0
104,97,1,2.0,2.0,62,0
104,97,1,5.0,5.0,51,0
579,84,3,90.0,87.0,49,0
579,0,17,1480.0,1361.0,62,1
28,0,5,589.0,409.0,43,1
28,0,1,60.0,29.0,50,0
28,0,1,31.0,9.0,49,0
28,0,5,862.0,657.0,42,1
28,0,2,347.0,214.0,42,1
28,0,1,19.0,5.0,48,1
28,0,1,209.0,176.0,55,0
28,0,1,114.0,68.0,41,1
532,97,5,34.0,7.0,45,1
373,84,2,78.0,53.0,51,1
164,0,85,8506.0,0.0,32,0
106,97,4,64.0,20.0,50,1
131,97,2,8.0,7.0,42,0
182,30,2,14.0,0.0,52,1
104,97,5,51.0,15.0,48,1
266,84,1,6.0,6.0,50,0
327,84,1,1.0,1.0,38,0
327,84,1,2.0,2.0,51,0
327,21,1,1.0,1.0,47,0
240,21,2,3.0,1.0,63,0
389,84,2,5.0,5.0,62,0
392,76,5,230.0,107.0,35,1
389,84,1,57.0,50.0,64,0
170,84,1,4.0,0.0,65,0
328,84,1,1.0,1.0,38,1
328,84,1,1.0,1.0,31,0
327,84,1,2.0,0.0,50,1
343,0,77,2058.0,1280.0,46,1
479,90,1,1.0,2.0,52,1
266,97,2,2.0,0.0,64,0
240,84,1,10.0,0.0,44,0
240,84,1,2.0,2.0,54,0
448,84,1,2.0,1.0,63,0
17,84,2,40.0,1.0,58,0
328,84,1,3.0,3.0,23,0
1,100,11,1621.0,910.0,41,1
547,84,1,20.0,12.0,77,1
579,84,1,14.0,0.0,61,0
203,84,1,1.0,1.0,43,0
240,65,1,6.0,0.0,64,1
328,84,5,48.0,10.0,33,1
328,84,1,2.0,2.0,24,0
276,84,2,37.0,0.0,61,0
373,61,1,6.0,3.0,47,0
170,0,1,2.0,1.0,46,0
547,84,1,4.0,0.0,73,0
118,85,1,1.0,1.0,61,0
373,84,1,15.0,9.0,28,0
149,84,1,1.0,0.0,43,0
328,94,1,3.0,3.0,35,0
327,84,1,3.0,1.0,47,1
1,84,1,1.0,0.0,26,0
347,84,1,3.0,3.0,73,0
178,110,1,2.0,2.0,44,0
385,0,0,0.0,0.0,28,0
385,30,0,0.0,0.0,63,0
217,97,2,6.0,4.0,71,0
142,97,2,4.0,0.0,88,0
51,84,2,4.0,3.0,39,0
51,97,16,201.0,182.0,43,1
51,97,1,7.0,7.0,48,0
51,30,17,105.0,56.0,36,1
51,0,13,152.0,95.0,39,1
387,97,2,10.0,14.0,70,0
380,97,1,1.0,0.0,47,0
385,97,0,0.0,0.0,28,0
357,97,2,6.0,1.0,49,0
357,97,1,1.0,1.0,58,0
357,97,1,2.0,0.0,27,0
357,84,1,7.0,0.0,63,0
357,0,3,3.0,36.0,39,0
357,0,2,2.0,0.0,44,0
357,0,3,13.0,0.0,41,0
104,97,1,1.0,0.0,59,0
257,84,3,15.0,16.0,69,1
334,30,12,77.0,7.0,128,0
579,0,6,31.0,35.0,52,1
385,97,0,0.0,0.0,34,0
182,97,3,6.0,6.0,73,1
182,97,3,5.0,5.0,49,1
104,97,1,1.0,1.0,42,0
385,0,0,0.0,0.0,56,0
385,97,0,0.0,0.0,39,0
17,1,1,66.0,0.0,56,0
17,38,3,120.0,0.0,47,0
124,97,5,193.0,29.0,60,1
365,32,2,2.0,0.0,61,0
365,97,1,3.0,3.0,48,0
365,97,1,2.0,1.0,58,0
188,97,1,1.0,1.0,83,0
335,97,1,1.0,1.0,73,0
104,84,1,1.0,1.0,45,0
438,97,1,4.0,3.0,51,1
385,0,0,0.0,0.0,35,0
438,34,2,137.0,0.0,44,1
438,48,3,173.0,204.0,34,1
438,30,1,163.0,2.0,55,1
438,0,3,38.0,16.0,60,0
552,30,2,13.0,3.0,67,1
87,105,0,0.0,0.0,50,0
385,0,0,0.0,0.0,57,0
45,0,2,74.0,27.0,60,0
45,97,5,72.0,12.0,52,0
45,97,3,45.0,17.0,50,1
45,97,3,6.0,6.0,60,0
45,30,5,87.0,24.0,61,0
604,97,4,36.0,0.0,66,0
482,30,1,33.0,30.0,59,0
482,30,1,30.0,28.0,57,0
482,30,1,5.0,3.0,64,1
385,0,0,0.0,0.0,67,0
438,41,6,14.0,17.0,71,0
438,0,2,76.0,11.0,68,1
389,84,1,51.0,51.0,65,1
86,43,1,8.0,3.0,46,0
170,84,1,1.0,0.0,66,0
579,84,1,14.0,1.0,59,0
579,84,1,54.0,36.0,46,1
240,84,2,154.0,16.0,56,1
532,97,6,326.0,76.0,62,1
347,72,1,1.0,2.0,42,0
347,71,1,10.0,8.0,45,0
385,0,0,0.0,0.0,65,0
249,84,1,1.0,1.0,70,0
6,84,1,1.0,0.0,46,0
249,84,1,1.0,1.0,54,0
240,61,1,1.0,1.0,67,0
276,84,4,125.0,3.0,37,0
118,94,1,14.0,0.0,43,0
328,84,2,178.0,18.0,35,1
373,84,3,87.0,38.0,36,1
328,84,1,2.0,2.0,24,0
327,84,2,94.0,5.0,47,0
87,105,0,0.0,0.0,50,0
17,84,3,85.0,3.0,44,0
17,84,2,75.0,1.0,53,1
17,84,6,142.0,19.0,61,0
87,105,0,0.0,0.0,55,0
87,105,0,0.0,0.0,55,0
266,84,2,4.0,1.0,65,0
266,97,2,15.0,2.0,72,0
448,84,1,2.0,2.0,60,1
347,84,1,2.0,2.0,33,0
347,84,1,6.0,4.0,49,1
347,84,1,1.0,1.0,49,0
87,94,1,6.0,6.0,37,0
87,105,0,0.0,0.0,55,0
231,84,1,1.0,1.0,59,0
343,0,254,8094.0,4488.0,46,0
